beer_beerid,beer_style,styles,beer_name
51310,3,American Amber / Red Ale,Samuel Adams Rivalry Ale
51360,3,American Amber / Red Ale,Waltzing Matilda Rye Amber Ale
51361,3,American Amber / Red Ale,Amber Ale
51365,3,American Amber / Red Ale,Rock Creek Red
51457,3,American Amber / Red Ale,Spike's 2009
51475,3,American Amber / Red Ale,Stepchild Red
51477,3,American Amber / Red Ale,Natty Red
51584,3,American Amber / Red Ale,Full Sail Ambrosia
51586,3,American Amber / Red Ale,Bourbon Barrel (Maker's Mark) Ambrosia Amber Ale
51613,3,American Amber / Red Ale,Emily's Ember
51659,3,American Amber / Red Ale,Timberwolf Bourbon-Oaked Red
51750,3,American Amber / Red Ale,Runabout Red Ale
51820,3,American Amber / Red Ale,Mt. Rainer Red
51834,3,American Amber / Red Ale,Blue Whale Ale
51870,3,American Amber / Red Ale,Drop Kick Ale
51934,3,American Amber / Red Ale,Barrel-Aged Red Ale
51998,3,American Amber / Red Ale,Black Bear Gearhead Ale
52104,3,American Amber / Red Ale,Amber EVL Ale
52133,3,American Amber / Red Ale,L'échevelée
52143,3,American Amber / Red Ale,Red In The Face Ale
52148,3,American Amber / Red Ale,Red
52161,3,American Amber / Red Ale,Newport Storm - Luke (Cyclone Series)
52193,3,American Amber / Red Ale,Newport Storm Red Parrot Ale
52275,3,American Amber / Red Ale,Rooster Red
52348,3,American Amber / Red Ale,Creekside Vienna Amber
52351,3,American Amber / Red Ale,Apollo Red Ale
52409,3,American Amber / Red Ale,Bourbon Barrel-Aged Imperial Amber
52439,3,American Amber / Red Ale,Indian Summer
52467,3,American Amber / Red Ale,Yard House Amber Ale
52533,3,American Amber / Red Ale,Common Ground
52540,3,American Amber / Red Ale,Red Bitter
52544,3,American Amber / Red Ale,Imperial Red Ale
52550,3,American Amber / Red Ale,Kuhnhenn Michigan Malted
52623,3,American Amber / Red Ale,Archbishop Amber
52648,3,American Amber / Red Ale,Briarpatch Amber Ale
52653,3,American Amber / Red Ale,Alright Already Amber
52838,3,American Amber / Red Ale,Nugg E Fresh Wet Hop
52898,3,American Amber / Red Ale,Green Flash Imperial Red
53039,3,American Amber / Red Ale,Sweetwater Dank Tank Wet Dream
53128,3,American Amber / Red Ale,Smokin' Amber Kegs Gone Wild
53285,3,American Amber / Red Ale,Abita Select Amber Ale
53419,3,American Amber / Red Ale,Lighthause
53426,3,American Amber / Red Ale,Amber Ale
53663,3,American Amber / Red Ale,Harvest Ale
53667,3,American Amber / Red Ale,Hop Phanatic
53678,3,American Amber / Red Ale,Cutt's Ale
53731,3,American Amber / Red Ale,N.F. ALe
53811,3,American Amber / Red Ale,Stonewood Ale
53818,3,American Amber / Red Ale,Fresh Hopped Harvest Ale
53854,3,American Amber / Red Ale,Passport Working Visa Amber
53995,3,American Amber / Red Ale,Old Morgantown Amber
54015,3,American Amber / Red Ale,Christmas Ale 2009
54059,3,American Amber / Red Ale,Stoudts Winter Ale (2009-2010)
54096,3,American Amber / Red Ale,Red Perle Red Ale - Beer Camp #11
54133,3,American Amber / Red Ale,Crimson Pride
54240,3,American Amber / Red Ale,Percolator
54258,3,American Amber / Red Ale,Rubber Chicken Red
54311,3,American Amber / Red Ale,Amber
54339,3,American Amber / Red Ale,Fantapants
54476,3,American Amber / Red Ale,Hop Head 45
54494,3,American Amber / Red Ale,Region Rat Red Ale
54505,3,American Amber / Red Ale,St. Nick's Red
54522,3,American Amber / Red Ale,Zoe
54600,3,American Amber / Red Ale,Gangster
54610,3,American Amber / Red Ale,Lazy Boy Red Ale
54688,3,American Amber / Red Ale,Dry Hopped Pacific Red
54693,3,American Amber / Red Ale,Copper Ale
54785,3,American Amber / Red Ale,La Victor
54794,3,American Amber / Red Ale,Cambridge House Easy Red'er
54798,3,American Amber / Red Ale,Copper Ale
54815,3,American Amber / Red Ale,Winter Hop
54901,3,American Amber / Red Ale,North Peak Siren Amber
54910,3,American Amber / Red Ale,Copper Hog Ale
54928,3,American Amber / Red Ale,Redd
54973,3,American Amber / Red Ale,Odin's Gift
54980,3,American Amber / Red Ale,Billabong Brew
55046,3,American Amber / Red Ale,Macca Meda
55115,3,American Amber / Red Ale,King Crimson
55130,3,American Amber / Red Ale,Red
55158,3,American Amber / Red Ale,Trouble Brewing Amber Ale
55179,3,American Amber / Red Ale,Red Ale
55191,3,American Amber / Red Ale,5 A.M. Saint
55206,3,American Amber / Red Ale,Three Beavers Imperial Red Ale
55220,3,American Amber / Red Ale,Willimantic Winterfest
55225,3,American Amber / Red Ale,Gally Mac Amber
55296,3,American Amber / Red Ale,Dos Rios Amber Lager
55344,3,American Amber / Red Ale,1897 Stanley Park Amber
55359,3,American Amber / Red Ale,Miner's Treasure Late Amber
55394,3,American Amber / Red Ale,Ant Hill Red Ale
55438,3,American Amber / Red Ale,Sigtuna Röd Påsk
55461,3,American Amber / Red Ale,Sledgehammer Imperial Red Ale
55499,3,American Amber / Red Ale,Grizzly Peak Junicade Red
55578,3,American Amber / Red Ale,Atwater Double Down Imperial Amber Ale
55579,3,American Amber / Red Ale,Saranac Amber Ale
55681,3,American Amber / Red Ale,Gritty McDuff's Red Claws Ale
55729,3,American Amber / Red Ale,Red Ale
55730,3,American Amber / Red Ale,Kettle Valley Amber Ale
55796,3,American Amber / Red Ale,Lake Tahoe Crystal Bay Red Ale
55839,3,American Amber / Red Ale,Ryetous Red Dry Hopped With Simcoe
56018,3,American Amber / Red Ale,Aberrant Amber
56043,3,American Amber / Red Ale,Rubidus Red Ale
56153,3,American Amber / Red Ale,Harpoon Leviathan - Imperial Red Ale
56291,3,American Amber / Red Ale,Vampire's Nemesis
56386,3,American Amber / Red Ale,Fixed Gear
56425,3,American Amber / Red Ale,Red Giant
56542,3,American Amber / Red Ale,Saluki Dunkel Dog
56567,3,American Amber / Red Ale,Old Chicago Amber
56581,3,American Amber / Red Ale,Angler's Amber
56620,3,American Amber / Red Ale,Pisgah Red Ale
56718,3,American Amber / Red Ale,Lewis & Clark Amber Ale
56771,3,American Amber / Red Ale,Paradise Ale
56802,3,American Amber / Red Ale,Emerald Irish Ale
56821,3,American Amber / Red Ale,Red Ale
56826,3,American Amber / Red Ale,Mic Sager's Agnew Amber
56851,3,American Amber / Red Ale,Red Wiggler
56887,3,American Amber / Red Ale,Hemp Hop Rye Amber Ale
56940,3,American Amber / Red Ale,Train Wreck Ale
57000,3,American Amber / Red Ale,Amber Ale
57035,3,American Amber / Red Ale,Dry-Hopped Aurora Amber Ale
57101,3,American Amber / Red Ale,Oasis Amber
57112,3,American Amber / Red Ale,Maltster
57248,3,American Amber / Red Ale,Sportsman's Ale
57249,3,American Amber / Red Ale,Redhead Ale
57261,3,American Amber / Red Ale,Columbus Uncle Rusty
57264,3,American Amber / Red Ale,Manheim Red
57501,3,American Amber / Red Ale,Punter's Special Ale
57503,3,American Amber / Red Ale,Sunrise Red
57604,3,American Amber / Red Ale,Vandalia Ale
57731,3,American Amber / Red Ale,Mateo Loco
57770,3,American Amber / Red Ale,Amber Ale
57988,3,American Amber / Red Ale,Shameful McDale
57994,3,American Amber / Red Ale,Spike's 2010
58023,3,American Amber / Red Ale,Weinbrand Barrel-Aged Red Ale
58105,3,American Amber / Red Ale,River Rat Amber Ale
58110,3,American Amber / Red Ale,Ambrée-Bière De Saint Louis
58165,3,American Amber / Red Ale,D'Ham Rousse Bitter
58231,3,American Amber / Red Ale,Infrared
58239,3,American Amber / Red Ale,Single Batch Series - Milestone Ale
58297,3,American Amber / Red Ale,Elm Park Amber
58325,3,American Amber / Red Ale,Citrus Fest
58351,3,American Amber / Red Ale,Rhumantony
58382,3,American Amber / Red Ale,Arden Amber
58505,3,American Amber / Red Ale,Red Nitro
58541,3,American Amber / Red Ale,Premium Amber Ale
58605,3,American Amber / Red Ale,Amber Ale
58653,3,American Amber / Red Ale,Country House Red Ale
58732,3,American Amber / Red Ale,Mystic Wolf Amber
58862,3,American Amber / Red Ale,Sigtuna Red Ale
58932,3,American Amber / Red Ale,River Otter Ale
58952,3,American Amber / Red Ale,Cross Fever
58980,3,American Amber / Red Ale,Ro Shampo Imperial Red Ale
59073,3,American Amber / Red Ale,Raleigh Red
59161,3,American Amber / Red Ale,Crystal Ale
59221,3,American Amber / Red Ale,Rye'd Piper
59245,3,American Amber / Red Ale,Red Nun Red Ale
59252,3,American Amber / Red Ale,Wild Ass Amber Ale
59256,3,American Amber / Red Ale,Railslide Red
59493,3,American Amber / Red Ale,Wildfire Red
59519,3,American Amber / Red Ale,Maestro's Beer
59589,3,American Amber / Red Ale,Betrayal
59624,3,American Amber / Red Ale,Riverside Red
59669,3,American Amber / Red Ale,Thirsty Goat Amber
59702,3,American Amber / Red Ale,Flagstaff Agassiz Amber
59713,3,American Amber / Red Ale,Alpha Dog
59768,3,American Amber / Red Ale,Filthy Red Head
59790,3,American Amber / Red Ale,Bourbon Barrel Aged Big Bang Red
59838,3,American Amber / Red Ale,Red Card
59890,3,American Amber / Red Ale,Rathskeller Amber
59980,3,American Amber / Red Ale,Highland Double Fermented & Willamette Dry-Hopped Gaelic Ale
59985,3,American Amber / Red Ale,Reilly's Red Ale
60058,3,American Amber / Red Ale,Local Potion (Sean Lawson Collaboration Brew)
60113,3,American Amber / Red Ale,Hop Trail Strong Amber
60119,3,American Amber / Red Ale,Local Potion
60176,3,American Amber / Red Ale,High Five
60231,3,American Amber / Red Ale,Toronado Red
60328,3,American Amber / Red Ale,Ole Cotton Top Red
60409,3,American Amber / Red Ale,Amber Recluse
60481,3,American Amber / Red Ale,Rousse Classique
60495,3,American Amber / Red Ale,Old Hat Dirty Red MILF
60552,3,American Amber / Red Ale,Crazy Mountain Amber Ale
60557,3,American Amber / Red Ale,Amber Ale
60596,3,American Amber / Red Ale,"""Jessica & Brendan's"" Bridal Ale"
60669,3,American Amber / Red Ale,Ghost River Copperhead Red
60705,3,American Amber / Red Ale,Hawk Owl Amber Ale
60783,3,American Amber / Red Ale,Stone Levitation Ale With Simcoe Hops
60799,3,American Amber / Red Ale,Island Hopper Red
60831,3,American Amber / Red Ale,"Filthy Red Head (Part II, 100% Brett)"
60873,3,American Amber / Red Ale,Imperial Red Ale
60927,3,American Amber / Red Ale,14th Anniversary Imperial Red
60978,3,American Amber / Red Ale,El Tormento
61187,3,American Amber / Red Ale,Amber Ale
61226,3,American Amber / Red Ale,Twisted Stick
61289,3,American Amber / Red Ale,Big Cottonwood (Small Batch Series)
61304,3,American Amber / Red Ale,Landmark India Style Red Ale
61317,3,American Amber / Red Ale,Kneecapper IRA
61409,3,American Amber / Red Ale,Ambrée
61414,3,American Amber / Red Ale,Copperopolis
61421,3,American Amber / Red Ale,Noble Alpha Red
61483,3,American Amber / Red Ale,Mo Kel Ko Red Ale
61525,3,American Amber / Red Ale,Bahl Hornin' Imperial Boont Amber Ale
61530,3,American Amber / Red Ale,Hot Head Red
61548,3,American Amber / Red Ale,The Anti-Spice
61551,3,American Amber / Red Ale,Auger Falls Dark Amber Ale
61750,3,American Amber / Red Ale,Fall Summit
61793,3,American Amber / Red Ale,Wild Range Amber Ale
61877,3,American Amber / Red Ale,Tocobaga Red Ale
61922,3,American Amber / Red Ale,Hideout Hemp Ale
62014,3,American Amber / Red Ale,River Horse Special Ale Amber
62036,3,American Amber / Red Ale,Oat Amber
62048,3,American Amber / Red Ale,Local Harvest Fresh Hop Ale
62063,3,American Amber / Red Ale,Loakal Red
62077,3,American Amber / Red Ale,Crystal
62081,3,American Amber / Red Ale,Asquam Amber Ale
62139,3,American Amber / Red Ale,Royal 100
62166,3,American Amber / Red Ale,Exchequer Amber Ale
62239,3,American Amber / Red Ale,Lavery Imperial Red Ale
62346,3,American Amber / Red Ale,Lazy Boy Oktoberfest
62392,3,American Amber / Red Ale,Big R
62409,3,American Amber / Red Ale,Imperial Red Ale
62526,3,American Amber / Red Ale,Keystone V9
62544,3,American Amber / Red Ale,Wild Red
62593,3,American Amber / Red Ale,2010 Reserve Amber Ale
62613,3,American Amber / Red Ale,Battenkill Ale
62656,3,American Amber / Red Ale,Barrel Aged Fred Red Ale
62680,3,American Amber / Red Ale,Newport Storm Barrel-Aged Amber Ale
62714,3,American Amber / Red Ale,Equinox Extra XPA
62763,3,American Amber / Red Ale,Fest Devious (Release #2)
62776,3,American Amber / Red Ale,North By Northwest
62777,3,American Amber / Red Ale,Diablo Rojo
62801,3,American Amber / Red Ale,Unity Brew
62812,3,American Amber / Red Ale,Hopback Amber (Simcoe Dry Hopped)
62874,3,American Amber / Red Ale,Nut Bush
62944,3,American Amber / Red Ale,Amber Ale
63007,3,American Amber / Red Ale,Big 10 Red
63058,3,American Amber / Red Ale,Bulkhead Red
63070,3,American Amber / Red Ale,Frog Island Amber Ale
63090,3,American Amber / Red Ale,Autumn Ale
63096,3,American Amber / Red Ale,Copper Tart
63104,3,American Amber / Red Ale,Carson's Amber Red
63119,3,American Amber / Red Ale,Alban Edved
63162,3,American Amber / Red Ale,Bonaventure Hop Head Red
63193,3,American Amber / Red Ale,Mountain Hawk Red Ale
63199,3,American Amber / Red Ale,Copper Habor Ale
63254,3,American Amber / Red Ale,Rufus
63282,3,American Amber / Red Ale,Route 56 Ale
63297,3,American Amber / Red Ale,McCarthy Red
63343,3,American Amber / Red Ale,Centennial Red (Brewmaster Series)
63344,3,American Amber / Red Ale,Red Ale
63360,3,American Amber / Red Ale,Bonne Aventure Rousse
63370,3,American Amber / Red Ale,Amber Ale
63373,3,American Amber / Red Ale,Diable
63439,3,American Amber / Red Ale,Better Off Red
63454,3,American Amber / Red Ale,Kneel Young
63480,3,American Amber / Red Ale,Prime Ale
63523,3,American Amber / Red Ale,La Metisse Ambrée
63568,3,American Amber / Red Ale,Boomer's Canadian Red Ale
63589,3,American Amber / Red Ale,Big Horn
63638,3,American Amber / Red Ale,Knickerbocker Red
63655,3,American Amber / Red Ale,Cinnamon Girl
63659,3,American Amber / Red Ale,Freshtracks Wet Hopped Ale
63753,3,American Amber / Red Ale,The Libertine
63773,3,American Amber / Red Ale,Harvest 2010
63801,3,American Amber / Red Ale,6450 Red Ale
63811,3,American Amber / Red Ale,Carnie Fire
63819,3,American Amber / Red Ale,Hildegard Ambrée D'Épeautre
63863,3,American Amber / Red Ale,Fall Ale
63999,3,American Amber / Red Ale,Oklahoma Suks
64047,3,American Amber / Red Ale,Bubble And Squeak
64108,3,American Amber / Red Ale,Off With Her'ed
64129,3,American Amber / Red Ale,Stoudt's Winter Ale (2010-2011)
64230,3,American Amber / Red Ale,Rhino Chaser Imperial Red Ale
64249,3,American Amber / Red Ale,Un-Loakal Red
64287,3,American Amber / Red Ale,Mt. Washington Organic Amber Ale
64385,3,American Amber / Red Ale,Boatilla
64482,3,American Amber / Red Ale,Mandarin Orange Amber Ale
64543,3,American Amber / Red Ale,Loggerhead Red
64668,3,American Amber / Red Ale,Oak Creek Prescott Red
64678,3,American Amber / Red Ale,Willimantic Just Roaden
64704,3,American Amber / Red Ale,Steelhead Red
64708,3,American Amber / Red Ale,Black Forest Grateful Red
64727,3,American Amber / Red Ale,Winterfest
64749,3,American Amber / Red Ale,Blackie's Amber Ale
64754,3,American Amber / Red Ale,Imperial Red
64781,3,American Amber / Red Ale,Highland Amber Ale
64842,3,American Amber / Red Ale,Copper Ale
64850,3,American Amber / Red Ale,Rip Tide Amber
64903,3,American Amber / Red Ale,Riverside Red Ale
64923,3,American Amber / Red Ale,Red Dragon Ale
64948,3,American Amber / Red Ale,Dansk Amber Ale
65010,3,American Amber / Red Ale,Perfect Tin Amber
65012,3,American Amber / Red Ale,Amarillo Red Ale
65180,3,American Amber / Red Ale,O.B. Chronic
65302,3,American Amber / Red Ale,Righteously Hopped Red IPA
65309,3,American Amber / Red Ale,Regner Red Ale
65386,3,American Amber / Red Ale,Madrone Red
65502,3,American Amber / Red Ale,O'Connor's Irish Red Ale
65640,3,American Amber / Red Ale,Dumb Luck Amber
65667,3,American Amber / Red Ale,Ruber's Red Wheat Ale
65710,3,American Amber / Red Ale,Calico Copper Amber Ale W/Fuggles
65716,3,American Amber / Red Ale,Double Dee
65738,3,American Amber / Red Ale,India Red Ale
65765,3,American Amber / Red Ale,Tell Tale Red Ale
65787,3,American Amber / Red Ale,Von Jakob Red Ale
65860,3,American Amber / Red Ale,Amber Reign
65910,3,American Amber / Red Ale,Slewfoot
66113,3,American Amber / Red Ale,Exit 9
66130,3,American Amber / Red Ale,Poor Richard's Ale
66161,3,American Amber / Red Ale,Red Banshee
66177,3,American Amber / Red Ale,Organic Free Range Red
66219,3,American Amber / Red Ale,Big Red Coq
66267,3,American Amber / Red Ale,Refined Ale Beer
66287,3,American Amber / Red Ale,Winterbrewed
66355,3,American Amber / Red Ale,Amber Ale
66383,3,American Amber / Red Ale,Tröegs Nugget Nectar Dry Hopped With Citra And Simcoe
66393,3,American Amber / Red Ale,Red Relief
66445,3,American Amber / Red Ale,Revival Red Ale
66566,3,American Amber / Red Ale,Amber Ale
66649,3,American Amber / Red Ale,Mt. Abram's Ale
66729,3,American Amber / Red Ale,Cambridge House Ambrodisiac
66735,3,American Amber / Red Ale,Hop Solo
66753,3,American Amber / Red Ale,Double Rainbow Ale
66756,3,American Amber / Red Ale,Ed's Red
66778,3,American Amber / Red Ale,Backyard Brewpub Rocking Chair Red
66795,3,American Amber / Red Ale,Rockfish Red
66870,3,American Amber / Red Ale,Basil
66879,3,American Amber / Red Ale,Big Red Johnsen
66976,3,American Amber / Red Ale,Founders Crimson Dynamo
67027,3,American Amber / Red Ale,Tobacco Road
67100,3,American Amber / Red Ale,Longleaf Amber
67109,3,American Amber / Red Ale,Mayflower Spring Hop
67142,3,American Amber / Red Ale,Lessing's
67202,3,American Amber / Red Ale,Oasis Amber
67294,3,American Amber / Red Ale,Brasseurs Illimités Patriote Rousse
67390,3,American Amber / Red Ale,Rocco Red Ale
67408,3,American Amber / Red Ale,Bomber Mountain Amber
67431,3,American Amber / Red Ale,Mohawk Red Easter
67450,3,American Amber / Red Ale,Sunset Red
67479,3,American Amber / Red Ale,Gus Meister
67505,3,American Amber / Red Ale,Gerst Amber
67515,3,American Amber / Red Ale,Sèv
67523,3,American Amber / Red Ale,White Birch Hop Session Ale
